Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Y Sun, J Xie, P Li, B Sun","BLSTM-CNN Relationship Classification Network Model",2021,"2021 IEEE 11th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9463812/","",575,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,4,1,"… , the attention-based Bi-LSTM structure[5] takes advantage of the performance improvement brought by attention mechanism, and achieves good results in task SemEval-2010 Task 8, …","https://ieeexplore.ieee.org/iel7/9463796/9463719/09463812.pdf","https://scholar.google.com/scholar?q=related:0i7FQ1MIm6UJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"A Parekh, A Anand, A Awekar","Budget Sensitive Reannotation of Noisy Relation Classification Data Using Label Hierarchy",2021,"arXiv preprint arXiv:2112.13320","arxiv.org","https://arxiv.org/abs/2112.13320","",582,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,3,1,"… SemEval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals. In: Proceedings of the 5th International Workshop on Semantic Evaluation. pp. …","https://arxiv.org/pdf/2112.13320","https://scholar.google.com/scholar?q=related:5T4oqrUfkMEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"B Li, J Wei, Y Liu, Y Chen, X Fang, B Jiang","Few-Shot Relation Extraction on Ancient Chinese Documents",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/1410358","",586,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,6,1,"… To make the dataset more accurate and fine-grained, we refer to the entity pair types in SemEval 2010 task 8 [29], while the original dataset only contains 9 types of entity pairs, and …","https://www.mdpi.com/2076-3417/11/24/12060/pdf","https://scholar.google.com/scholar?q=related:vw4eZdlIEyYJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
2,"Y Chen, W Yang, K Wang, Y Qin, R Huang, Q Zheng","A neuralized feature engineering method for entity relation extraction",2021,"Neural Networks","Elsevier","https://www.sciencedirect.com/science/article/pii/S0893608021001453","https://scholar.google.com/scholar?cites=12074786072745519198&as_sdt=2005&sciodt=2007&hl=en",588,"2022-03-25 10:09:03","","","","",,,,,2,2.00,0,6,1,"… semantic and structure information of a relation instance. In this paper, we propose a neuralized feature engineering approach for entity relation extraction. This approach enhances the …","","https://scholar.google.com/scholar?q=related:XqjUTPVBkqcJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"T Liang, Y Liu, X Liu, G Sharma, M Guo","Distantly-Supervised Long-Tailed Relation Extraction Using Constraint Graphs",2021,"arXiv preprint arXiv:2105.11225","arxiv.org","https://arxiv.org/abs/2105.11225","",589,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,5,1,"… Szpakowicz, “Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals,” in Proceedings of the Workshop on Semantic Evaluations: Recent …","https://arxiv.org/pdf/2105.11225","https://scholar.google.com/scholar?q=related:lJoSpuvdyp4J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"C Li, Z Qiu","Targeted BERT Pre-training and Fine-Tuning Approach for Entity Relation Extraction",2021,"… of Pioneering Computer Scientists, Engineers and …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-5943-0_10","",590,"2022-03-25 10:09:03","","10.1007/978-981-16-5943-0_10","","",,,,,0,0.00,0,2,1,"… The entity relation extraction model we built uses a separated pipeline … relation classification Model, and mainly investigating the impact of Verb-MLM task on the performance of relation …","","https://scholar.google.com/scholar?q=related:Ii1_IP3qLUUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
2,"H Wang, K Qin, G Lu, J Yin, RY Zakari, ...","Document-level relation extraction using evidence reasoning on RST-GRAPH",2021,"Knowledge-Based …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950705121005360","https://scholar.google.com/scholar?cites=8015620703958066368&as_sdt=2005&sciodt=2007&hl=en",601,"2022-03-25 10:09:03","","","","",,,,,2,2.00,0,6,1,"… them, may not be sufficient to identify all potential relation in the document in an intuitive way. … could provide evidence to the potential relation and explain the reasoning process. Hence, …","","https://scholar.google.com/scholar?q=related:wOSvyY80PW8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
3,"M Zhou, D Ji, F Li","Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text",2021,"IEEE/ACM Transactions on Audio, Speech …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9439807/","https://scholar.google.com/scholar?cites=3437205821492968881&as_sdt=2005&sciodt=2007&hl=en",619,"2022-03-25 10:09:03","","","","",,,,,3,3.00,1,3,1,"… Szpakowicz, “Semeval2010 task 8: Multi-way classification of semantic relations between pairs of nominals,” in Proceedings of the 5th International Workshop on Semantic Evaluation, …","https://ieeexplore.ieee.org/iel7/6570655/6633080/09439807.pdf","https://scholar.google.com/scholar?q=related:sT3-yXtosy8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"G Hong, Y Kim, YJ Choi, M Song","BioPREP: Deep learning-based predicate classification with SemMedDB",2021,"Journal of Biomedical Informatics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1532046421002173","",623,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,4,1,"… Then we proposed a BERT-based model for predicate classification in the relation extraction that achieved a state-of-the-art performance and outperformed existing models such as …","","https://scholar.google.com/scholar?q=related:UNHMxM354JwJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"MV Pachore, SS Shirguppikar","Covid-19 or Viral Pneumonia Detection Using AI Tools",2021,"… , and Devices: Applications of Industry 4.0","Springer","https://link.springer.com/content/pdf/10.1007/978-3-030-58675-1_136-1.pdf","",629,"2022-03-25 10:09:03","","10.1007/978-3-030-58675-1_136-1","","",,,,,0,0.00,0,2,1,"… encoding into neural networks without taking SDP information into account as a standard function, allowing their model to outperform all previous models on the SemEval2010 task 8 …","","https://scholar.google.com/scholar?q=related:s4FoWAvySaoJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"C Mallart, M Le Nouy, G Gravier, ...","Active Learning for Interactive Relation Extraction in a French Newspaper's Articles",2021,"Recent Advances in …","hal.archives-ouvertes.fr","https://hal.archives-ouvertes.fr/hal-03371917/","",641,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,4,1,"Relation … learning based relation extraction pipeline, consisting of a binary LSTM-based lightweight model for detecting the relations that do exist, and a state-of-the-art model for relation …","https://hal.archives-ouvertes.fr/hal-03371917/file/ranlp2021.pdf","https://scholar.google.com/scholar?q=related:Exngn5b7ChIJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"X Liu, Y Su, B Xu","The Application of Graph Neural Network in Natural Language Processing and Computer Vision",2021,"… Conference on Machine Learning, Big Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9730987/","",647,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,3,1,"… Relation Extraction. There are several well-known datasets over the past few years for RE tasks, namely the SemEval-2010 Task 8, TACRED, and NYT. There are also some other …","https://ieeexplore.ieee.org/iel7/9730939/9730940/09730987.pdf",""
0,"BW Zou, RT Huang, ZZ Xu, Y Hong, GD Zhou","基于对抗神经网络的跨语言实体关系分类",2021,"计算机科学技术学报","jcst.ict.ac.cn","https://jcst.ict.ac.cn/CN/10.1007/s11390-020-9713-0","",650,"2022-03-25 10:09:03","","10.1007/s11390-020-9713-0","","",,,,,0,0.00,0,5,1,"… SemEval-2010 task 8:Multiway classification of semantic relations between pairs of nominals. In Proc. the 5th International Workshop on Semantic Evaluation, July 2010, pp.33-38. …","",""
0,"T Shen, D Wang, S Feng, Y Zhang","NS-Hunter: BERT-Cloze Based Semantic Denoising for Distantly Supervised Relation Classification",2021,"China National Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-84186-7_22","",651,"2022-03-25 10:09:03","","10.1007/978-3-030-84186-7_22","","",,,,,0,0.00,0,4,1,"… Since the pre-trained language model BERT was put forward [4], it has performed very well in the fully supervised RC datasets such as SemEval 2010 task 8 [22, 25]. Different from DS, …","https://aclanthology.org/2021.ccl-1.99.pdf","https://scholar.google.com/scholar?q=related:-3hxR6pAHmsJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
2,"P Li, P Zhong, K Mao, D Wang, X Yang, Y Liu, ...","Act: an attentive convolutional transformer for efficient text classification",2021,"Proceedings of the AAAI …","aaai.org","https://www.aaai.org/AAAI21Papers/AAAI-1396.LiP.pdf","https://scholar.google.com/scholar?cites=2472618928712927923&as_sdt=2005&sciodt=2007&hl=en",652,"2022-03-25 10:09:03","PDF","","","",,,,,2,2.00,0,7,1,"… Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals. In Proceedings of the Workshop on Semantic Evaluations: Recent Achievements and …","https://www.aaai.org/AAAI21Papers/AAAI-1396.LiP.pdf","https://scholar.google.com/scholar?q=related:s0rXrtCBUCIJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
11,"Z Li, X Ding, T Liu, JE Hu, B Van Durme","Guided generation of cause and effect",2021,"arXiv preprint arXiv:2107.09846","arxiv.org","https://arxiv.org/abs/2107.09846","https://scholar.google.com/scholar?cites=1117802069960956730&as_sdt=2005&sciodt=2007&hl=en",657,"2022-03-25 10:09:03","","","","",,,,,11,11.00,2,5,1,"We present a conditional text generation framework that posits sentential expressions of possible causes and effects. This framework depends on two novel resources we develop in the …","https://arxiv.org/pdf/2107.09846","https://scholar.google.com/scholar?q=related:Ohs4bQ87gw8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
1,"H Wang, G Lu, J Yin, K Qin","Relation Extraction: A Brief Survey on Deep Neural Network Based Methods",2021,"2021 The 4th International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3451471.3451506","https://scholar.google.com/scholar?cites=10965176664622357412&as_sdt=2005&sciodt=2007&hl=en",661,"2022-03-25 10:09:03","","10.1145/3451471.3451506","","",,,,,1,1.00,0,4,1,"… Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals. In Proceedings of the Workshop on Semantic Evaluations: Recent Achievements and …","https://dl.acm.org/doi/pdf/10.1145/3451471.3451506","https://scholar.google.com/scholar?q=related:pNs3mhQiLJgJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"M Tang, T Li, W Wang, R Zhu, Z Ma, Y Tang","Software Knowledge Entity Relation Extraction with Entity-Aware and Syntactic Dependency Structure Information",2021,"Scientific Programming","hindawi.com","https://www.hindawi.com/journals/sp/2021/7466114/","",667,"2022-03-25 10:09:03","HTML","","","",,,,,0,0.00,0,6,1,"… model to model the syntactic dependency relation of sentence … SemEval-2010 Task 8 and TACRED. In addition to the above general domain, relation extraction based on deep learning …","https://www.hindawi.com/journals/sp/2021/7466114/","https://scholar.google.com/scholar?q=related:FL_VydRG4NEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"L Klöser, P Kohl, B Kraft, A Zündorf","Multi-Attribute Relation Extraction (MARE)--Simplifying the Application of Relation Extraction",2021,"arXiv preprint arXiv:2111.09035","arxiv.org","https://arxiv.org/abs/2111.09035","",668,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,4,1,"Natural language understanding's relation extraction makes innovative and encouraging … costly relation-trigger annotations to assist these systems. We introduce multi-attribute relation …","https://arxiv.org/pdf/2111.09035","https://scholar.google.com/scholar?q=related:kcRPhCTHf2cJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"Y Jia, L Kang, H Sun, X Du, S Cao, ...","Causality Extraction in Futures Domain",2021,"… Conference on Asian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9675252/","",671,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,6,1,"… such as SVM and ME in statistical machine learning and sequence labeling models such as CRF can be applied [2]. Deep learning methods have become the mainstream method for …","","https://scholar.google.com/scholar?q=related:UIvGfVG9ERsJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"范少萍, 赵雨宣, 安新颖, 吴清强","基于卷积神经网络的医学实体关系分类模型研究",2021,"数据分析与知识发现","manu44.magtech.com.cn","https://manu44.magtech.com.cn/Jwk_infotech_wk3/CN/abstract/abstract5083.shtml","",673,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,4,1,"[目的] 为提升关系分类模型性能, 降低特征计算复杂性, 提出一种融合多特征嵌入的卷积神经网络 实体关系分类模型.[方法] 参考已有研究的主要嵌入特征, 提出融合位置和词汇级特征嵌入的卷积…","",""
0,"A Albalak, V Embar, YL Tuan, L Getoor, ...","D-REX: Dialogue Relation Extraction with Explanations",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.05126","",679,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,5,1,"… aim to improve relation extraction without considering the … explanations that indicate that a relation exists while using only … relation extraction as a re-ranking task and include relation- …","https://arxiv.org/pdf/2109.05126",""
5,"Y Zhou, V Srikumar","DirectProbe: Studying representations without classifiers",2021,"arXiv preprint arXiv:2104.05904","arxiv.org","https://arxiv.org/abs/2104.05904","https://scholar.google.com/scholar?cites=13464604913097240678&as_sdt=2005&sciodt=2007&hl=en",680,"2022-03-25 10:09:03","","","","",,,,,5,5.00,3,2,1,"… As we mentioned in §3.1, a learning process seeks to find a decision boundary that separates clusters with different labels. Intuitively, a larger gap between them would make it easier …","https://arxiv.org/pdf/2104.05904","https://scholar.google.com/scholar?q=related:ZvAjdtTi27oJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
1,"C Qiu, G Zhou, Z Cai, A Søgaard","A Global–Local Attentive Relation Detection Model for Knowledge-Based Question Answering",2021,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9392350/","https://scholar.google.com/scholar?cites=3932982293708660824&as_sdt=2005&sciodt=2007&hl=en",681,"2022-03-25 10:09:03","","","","",,,,,1,1.00,0,4,1,"… Szpakowicz, “Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals,” in Proceedings of the 5th International Workshop on Semantic Evaluation. …","https://ieeexplore.ieee.org/iel7/9078688/9184921/09392350.pdf","https://scholar.google.com/scholar?q=related:WOBn7I7ClDYJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
