Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"IU Haq, ZY Khan, A Ahmad, B Hayat, A Khan, YE Lee, ...","Evaluating and Enhancing the Robustness of Sustainable Neural Relationship Classifiers Using Query-Efficient Black-Box Adversarial Attacks",2021,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/13/11/5892","https://scholar.google.com/scholar?cites=12846113165828890320&as_sdt=2005&sciodt=2007&hl=en",110,"2022-03-25 08:39:44","","","","",,,,,1,1.00,0,7,1,"… Neural relation extraction (NRE) models are the backbone of various machine … TACRED, as the classifiers of SemEval-2010 Task 8 are smarter and more robust than those of TACRED. …","https://www.mdpi.com/2071-1050/13/11/5892/pdf","https://scholar.google.com/scholar?q=related:0B6z2dyPRrIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"C Liu, X Zhao, Y Zhao","A Method of Relation Extraction: Integrating Graph Convolutional Networks, Relative Entity Position Attention and Back-Multi-Head-Attention Mechanism",2021,"… Joint Conference on Neural Networks …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9534473/","",111,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,3,1,"… We conduct relation extraction experiments on the TACRED dataset. The TACRED dataset is a popular relation extraction dataset in recent years. The dataset contains a lot of informa…","https://ieeexplore.ieee.org/iel7/9533266/9533267/09534473.pdf","https://scholar.google.com/scholar?q=related:0dEFhA4q1GAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"M Zhang, T Qian","Multi-Scale Feature and Metric Learning for Relation Extraction",2021,"arXiv preprint arXiv:2107.13425","arxiv.org","https://arxiv.org/abs/2107.13425","",113,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,2,1,"… for relation extraction. Specifically, we first develop a multi-scale convolutional neural network … This section examines the impacts of α and β on PubMed, TACRED, and Semeval dataset …","https://arxiv.org/pdf/2107.13425","https://scholar.google.com/scholar?q=related:Sf_raWUMmL0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"J Zhao, T Gui, Q Zhang, Y Zhou","A Relation-Oriented Clustering Method for Open Relation Extraction",2021,"arXiv preprint arXiv:2109.07205","arxiv.org","https://arxiv.org/abs/2109.07205","",114,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,4,1,"… The models trained on 64/31 relations slightly perform better than the models trained on 40/18 relations on FewRel/TACRED dataset (2) Our method constantly performs better than …","https://arxiv.org/pdf/2109.07205","https://scholar.google.com/scholar?q=related:Mks24q945BUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
3,"O Sabo, Y Elazar, Y Goldberg, I Dagan","Revisiting Few-shot Relation Classification: Evaluation Data and Classification Schemes",2021,"Transactions of the …","direct.mit.edu","https://direct.mit.edu/tacl/article-abstract/doi/10.1162/tacl_a_00392/106791","https://scholar.google.com/scholar?cites=6364453621382613198&as_sdt=2005&sciodt=2007&hl=en",115,"2022-03-25 08:39:44","","10.1162/tacl_a_00392/106791","","",,,,,3,3.00,1,4,1,"… of relation instances in the original TACRED dataset and in our derived Few-Shot TACRED. … distribution across episodes in our newly derived Few-Shot TACRED and the existing …","https://direct.mit.edu/tacl/article-pdf/doi/10.1162/tacl_a_00392/1955155/tacl_a_00392.pdf","https://scholar.google.com/scholar?q=related:zoj1K9kUU1gJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"CB Alt","Neural sequential transfer learning for relation extraction",2021,"","search.proquest.com","https://search.proquest.com/openview/186c89e6bd777a56fa6aca225f8e71bb/1?pq-origsite=gscholar&cbl=2026366&diss=y","",119,"2022-03-25 08:39:44","BOOK","","","",,,,,0,0.00,0,1,1,"… The authors contributed as follows: I proposed the idea to thoroughly evaluate TACRED, implemented, created, and evaluated the 49 models to aggregate evidence for selecting …","https://do.tu-berlin.de/bitstream/11303/12278/4/alt_christoph_benedikt.pdf","https://scholar.google.com/scholar?q=related:zzBtZkuETEcJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"H Sun, W Ni, Y Yang","Hierarchical graph attention network for relation extraction",2021,"Journal of Physics: Conference Series","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/1780/1/012030/meta","",120,"2022-03-25 08:39:44","","10.1088/1742-6596/1780/1/012030","","",,,,,0,0.00,0,3,1,"… Finally, we apply a feedforward neural network (FFNN) over … two benchmark relation extraction datasets: (1) TACRED [4] … It introduces 41 relation types and a special ""no relation"" type …","https://iopscience.iop.org/article/10.1088/1742-6596/1780/1/012030/pdf","https://scholar.google.com/scholar?q=related:FpqqFG0ptM4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
19,"G Paolini, B Athiwaratkun, J Krone, J Ma, ...","Structured prediction as translation between augmented natural languages",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2101.05779","https://scholar.google.com/scholar?cites=11540512380172595430&as_sdt=2005&sciodt=2007&hl=en",123,"2022-03-25 08:39:44","","","","",,,,,19,19.00,4,5,1,"… TACRED relation classification dataset, our model also improves upon the best baselines (from 71.5 to 71.9). While TACRED is … -task recurrent neural network for joint entity and relation …","https://arxiv.org/pdf/2101.05779","https://scholar.google.com/scholar?q=related:5nAvkt0iKKAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"C Zheng, Z Wu, J Feng, Z Fu, ...","MNRE: A Challenge Multimodal Dataset for Neural Relation Extraction with Visual Evidence in Social Media Posts",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9428274/","https://scholar.google.com/scholar?cites=9368098170622824388&as_sdt=2005&sciodt=2007&hl=en",126,"2022-03-25 08:39:44","","","","",,,,,1,1.00,0,5,1,"… To this end, we present a multimodal neural relation … relation extraction baseline model and the experimental results show that introducing multimodal information improves relation …","https://ieeexplore.ieee.org/iel7/9428049/9428068/09428274.pdf","https://scholar.google.com/scholar?q=related:xM_14KYrAoIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"J Pan, M Peng, Y Zhang","Mention-centered Graph Neural Network for Document-level Relation Extraction",2021,"arXiv preprint arXiv:2103.08200","arxiv.org","https://arxiv.org/abs/2103.08200","",130,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,3,1,"… [8] leverages translation constrict to capture relation representation between entities and … path for relation extraction and achieves state-of-art performance on TACRED dataset. [30] ex…","https://arxiv.org/pdf/2103.08200","https://scholar.google.com/scholar?q=related:xHn7peX9fd0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"R Ormandi, M Saleh, E Winter, V Rao","Webred: Effective pretraining and finetuning for relation extraction on the web",2021,"arXiv preprint arXiv:2102.09681","arxiv.org","https://arxiv.org/abs/2102.09681","https://scholar.google.com/scholar?cites=16830095367649584321&as_sdt=2005&sciodt=2007&hl=en",131,"2022-03-25 08:39:44","","","","",,,,,2,2.00,1,4,1,"… For example, there are no TacRED equivalents for concepts of authorship, … +1and TacRED. WebREDH2+1dataset has an average sentence length of 41.9 tokens, whereas TacRED has …","https://arxiv.org/pdf/2102.09681","https://scholar.google.com/scholar?q=related:wWSzNJGCkOkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
24,"W Zhou, K Huang, T Ma, J Huang","Document-level relation extraction with adaptive thresholding and localized context pooling",2021,"Proceedings of the AAAI Conference on …","aaai.org","https://www.aaai.org/AAAI21Papers/AAAI-8308.ZhouW.pdf","https://scholar.google.com/scholar?cites=10974529163631239393&as_sdt=2005&sciodt=2007&hl=en",133,"2022-03-25 08:39:44","PDF","","","",,,,,24,24.00,6,4,1,"Document-level relation extraction (RE) poses new challenges compared to its sentence-level counterpart. One document commonly contains multiple entity pairs, and one entity pair …","https://www.aaai.org/AAAI21Papers/AAAI-8308.ZhouW.pdf","https://scholar.google.com/scholar?q=related:4aBn9yBcTZgJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"CX Chu, S Razniewski, G Weikum","KnowFi: Knowledge Extraction from Long Fictional Texts",2021,"3rd Conference on Automated …","openreview.net","https://openreview.net/forum?id=8smkJ2ekBRC","",134,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,3,1,"… the gains that KnowFi achieves over the best prior methods for neural relation extraction. … relation extraction on the sentence level. We train our relation extraction model using TACRED …","https://openreview.net/pdf?id=8smkJ2ekBRC","https://scholar.google.com/scholar?q=related:0XYfHsFtZEgJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
9,"N Zhang, L Li, X Chen, S Deng, Z Bi, C Tan, ...","Differentiable prompt makes pre-trained language models better few-shot learners",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2108.13161","https://scholar.google.com/scholar?cites=17540526705863454050&as_sdt=2005&sciodt=2007&hl=en",136,"2022-03-25 08:39:44","","","","",,,,,9,9.00,1,7,1,"… TACRED revisited: A thorough evaluation of the TACRED relation extraction task. In Dan … Opennre: An open and extensible toolkit for neural relation extraction. In Sebastian Padó …","https://arxiv.org/pdf/2108.13161","https://scholar.google.com/scholar?q=related:Ym0-9Bp4bPMJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"AM Shalghar, A Kumar, B Ganesan, ...","Document Structure aware Relational Graph Convolutional Networks for Ontology Population",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2104.12950","",140,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,4,1,"… relation type (link type prediction) between entities. In this work, we focus on relation extraction using relational graph neural … distribution in accuracy improvement for tacred, though the …","https://arxiv.org/pdf/2104.12950","https://scholar.google.com/scholar?q=related:mBaDbEZPACAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"H Ayats, P Cellier, S Ferré","Extracting Relations in Texts with Concepts of Neighbours",2021,"International Conference on Formal Concept …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-77867-5_10","",142,"2022-03-25 08:39:44","","10.1007/978-3-030-77867-5_10","","",,,,,0,0.00,0,3,1,"… the relation extraction task, the deep learning methods are the most efficient. First, those method were based on convolutional neural … on TACRED [20], a dataset for evaluating relation …","https://hal.inria.fr/hal-03531335/file/2021_ICFCA_Hugo.pdf","https://scholar.google.com/scholar?q=related:pK-F0JfriSgJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"T Nayak","Deep neural networks for relation extraction",2021,"","search.proquest.com","https://search.proquest.com/openview/87a8e53578f1a449bfad50bf892a67f5/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=5273659659366846722&as_sdt=2005&sciodt=2007&hl=en",149,"2022-03-25 08:39:44","","","","",,,,,1,1.00,1,1,1,"… Our goal is to use deep neural network models to find relation tuples from free texts. In our … and we need to find the relation between them, or that no relation exists between them. In our …","https://arxiv.org/pdf/2104.01799","https://scholar.google.com/scholar?q=related:AlHe5oTNL0kJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"N Loukachevitch, E Artemova, T Batura, ...","NEREL: A Russian Dataset with Nested Named Entities, Relations and Events",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2108.13112","https://scholar.google.com/scholar?cites=10679287269736443601&as_sdt=2005&sciodt=2007&hl=en",150,"2022-03-25 08:39:44","","","","",,,,,2,2.00,1,4,1,"… Relation annotations within TACRED are constructed by … as TACRED and DocRED, which do not possess nested named entities, unlike NEREL. Thus we follow the common relation …","https://arxiv.org/pdf/2108.13112","https://scholar.google.com/scholar?q=related:0e79xjBzNJQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"H Khaldi, F Benamara, A Abdaoui, ...","Multilevel Entity-Informed Business Relation Extraction",2021,"… on Applications of …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-80599-9_10","https://scholar.google.com/scholar?cites=2708706105332667336&as_sdt=2005&sciodt=2007&hl=en",152,"2022-03-25 08:39:44","","10.1007/978-3-030-80599-9_10","","",,,,,1,1.00,0,4,1,"… effective multilevel entity-informed neural architecture for business relation extraction built on top … In this paper, we compare with Knowbert as it achieved the best results on the TACRED …","https://hal.archives-ouvertes.fr/hal-03329307/document","https://scholar.google.com/scholar?q=related:yBNJ-dlBlyUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Xie","An Overview of Entity Relation Extraction",2021,"Journal of Physics: Conference Series","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/1827/1/012146/meta","",154,"2022-03-25 08:39:44","","10.1088/1742-6596/1827/1/012146","","",,,,,0,0.00,0,1,1,"… extraction with multi-instance multilabel convolutional neural networks… Neural relation extraction with selective attention over … Neural knowledge acquisition via mutual attention between …","https://iopscience.iop.org/article/10.1088/1742-6596/1827/1/012146/pdf","https://scholar.google.com/scholar?q=related:pGgWDEl4FrkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"Q Cheng, J Liu, X Qu, J Zhao, J Liang, ...","HacRED: A Large-Scale Relation Extraction Dataset Toward Hard Cases in Practical Applications",2021,"Findings of the …","aclanthology.org","https://aclanthology.org/2021.findings-acl.249.pdf","https://scholar.google.com/scholar?cites=10610072484317971627&as_sdt=2005&sciodt=2007&hl=en",155,"2022-03-25 08:39:44","PDF","","","",,,,,2,2.00,0,6,1,"… entire relation triples. The numbers of top and last 20% relation triples in WebNLG, TACRED and … As reasoning can not be implicitly quantified, we suppose the deep neural models to …","https://aclanthology.org/2021.findings-acl.249.pdf","https://scholar.google.com/scholar?q=related:q0TrvLWMPpMJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"V BK, B Ganesan, A Saxena, D Sharma, ...","Towards Automated Evaluation of Explanations in Graph Neural Networks",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2106.11864","",156,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,5,1,"… Next, we indexed and retrieved a text from the same TACRED dataset. We could also have … of individuals CI belonging to ∆I and each relation r belongs to a binary relation ∆I × ∆I. TBox …","https://arxiv.org/pdf/2106.11864","https://scholar.google.com/scholar?q=related:_Y4iPaxV6QIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
