Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"Q Cheng, J Liu, X Qu, J Zhao, J Liang, ...","HacRED: A Large-Scale Relation Extraction Dataset Toward Hard Cases in Practical Applications",2021,"Findings of the …","aclanthology.org","https://aclanthology.org/2021.findings-acl.249.pdf","https://scholar.google.com/scholar?cites=10610072484317971627&as_sdt=2005&sciodt=2007&hl=en",54,"2022-03-25 12:38:10","PDF","","","",,,,,2,2.00,0,6,1,"… relation triples. The numbers of top and last 20% relation triples in WebNLG, TACRED and DocRED … To start PU learning, we sample from D to form a unlabeled dataset Du and set the …","https://aclanthology.org/2021.findings-acl.249.pdf","https://scholar.google.com/scholar?q=related:q0TrvLWMPpMJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
4,"K Liu","A survey on neural relation extraction",2020,"Science China Technological Sciences","Springer","https://link.springer.com/article/10.1007/s11431-020-1673-6","https://scholar.google.com/scholar?cites=16318034607748490312&as_sdt=2005&sciodt=2007&hl=en",55,"2022-03-25 12:38:10","","10.1007/s11431-020-1673-6","","",,,,,4,2.00,4,1,2,"… learning, many neural relation extraction models were proposed recently. This paper introduces a survey on the task of neural relation … target relation, (2) how to train a neural relation …","","https://scholar.google.com/scholar?q=related:SCRh4wROdeIJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
2,"R Ormandi, M Saleh, E Winter, V Rao","Webred: Effective pretraining and finetuning for relation extraction on the web",2021,"arXiv preprint arXiv:2102.09681","arxiv.org","https://arxiv.org/abs/2102.09681","https://scholar.google.com/scholar?cites=16830095367649584321&as_sdt=2005&sciodt=2007&hl=en",69,"2022-03-25 12:38:10","","","","",,,,,2,2.00,1,4,1,"… We use the Tbase model and pre-train it with a learning rate of 1e-2 and batch size of 8192 for 500,000 steps. We then fine-tune it for 3,000 steps with learning rate of 1e-3 and batch …","https://arxiv.org/pdf/2102.09681","https://scholar.google.com/scholar?q=related:wWSzNJGCkOkJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
4,"Q Jia, H Huang, KQ Zhu","Ddrel: A new dataset for interpersonal relation classification in dyadic dialogues",2020,"arXiv preprint arXiv:2012.02553","arxiv.org","https://arxiv.org/abs/2012.02553","https://scholar.google.com/scholar?cites=10763211332946255161&as_sdt=2005&sciodt=2007&hl=en",83,"2022-03-25 12:38:10","","","","",,,,,4,2.00,1,3,2,"… • We establish a set of classification baselines on our dataset using standard learning-… -related entities is only a small component in DocRED. Besides, our task is based on dialogue …","https://arxiv.org/pdf/2012.02553","https://scholar.google.com/scholar?q=related:OV24bq6bXpUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
2,"N Rastogi, S Dutta, R Christian, M Zaki, ...","Information prediction using knowledge graphs for contextual malware threat intelligence",2021,"arXiv preprint arXiv …","researchgate.net","https://www.researchgate.net/profile/Nidhi-Rastogi/publication/349179451_Information_Prediction_using_Knowledge_Graphs_for_Contextual_Malware_Threat_Intelligence/links/60241272299bf1cc26b9375c/Information-Prediction-using-Knowledge-Graphs-for-Contextual-Malware-Threat-Intelligence.pdf","https://scholar.google.com/scholar?cites=10320994601690485100&as_sdt=2005&sciodt=2007&hl=en",96,"2022-03-25 12:38:10","PDF","","","",,,,,2,2.00,0,5,1,"… We base relation extraction for MalKG on the DocRED; a … DocRED [44] requires analyzing multiple sentences in a document to … Building knowledge base through deep learning relation …","https://www.researchgate.net/profile/Nidhi-Rastogi/publication/349179451_Information_Prediction_using_Knowledge_Graphs_for_Contextual_Malware_Threat_Intelligence/links/60241272299bf1cc26b9375c/Information-Prediction-using-Knowledge-Graphs-for-Contextual-Malware-Threat-Intelligence.pdf","https://scholar.google.com/scholar?q=related:bFF8QuiJO48J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
4,"Y Feng, M Yu, W Xiong, X Guo, J Huang, ...","Learning to recover reasoning chains for multi-hop question answering via cooperative games",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2004.02393","https://scholar.google.com/scholar?cites=17618914504332366653&as_sdt=2005&sciodt=2007&hl=en",99,"2022-03-25 12:38:10","","","","",,,,,4,2.00,1,6,2,"… We propose the new problem of learning to recover reasoning chains from weakly supervised signals, ie, the question-answer pairs. We propose a cooperative game approach to deal …","https://arxiv.org/pdf/2004.02393","https://scholar.google.com/scholar?q=related:PVO1hmT1gvQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
2,"N Loukachevitch, E Artemova, T Batura, ...","NEREL: A Russian Dataset with Nested Named Entities, Relations and Events",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2108.13112","https://scholar.google.com/scholar?cites=10679287269736443601&as_sdt=2005&sciodt=2007&hl=en",112,"2022-03-25 12:38:10","","","","",,,,,2,2.00,1,4,1,"… We exploit multiple deep learning models, which deliver state-of-the-art … and DocRED, which do not possess nested named entities, unlike NEREL. Thus we follow the common relation …","https://arxiv.org/pdf/2108.13112","https://scholar.google.com/scholar?q=related:0e79xjBzNJQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
2,"H Zhang, G Zhang, Y Ma","Syntax-Informed Self-Attention Network for Span-Based Joint Entity and Relation Extraction",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/989466","https://scholar.google.com/scholar?cites=4030243860568737604&as_sdt=2005&sciodt=2007&hl=en",114,"2022-03-25 12:38:10","","","","",,,,,2,2.00,1,3,1,"Current state-of-the-art joint entity and relation extraction framework is based on span-level entity classification and relation identification between pairs of entity mentions. However, …","https://www.mdpi.com/2076-3417/11/4/1480/pdf","https://scholar.google.com/scholar?q=related:RAdmI3BN7jcJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
2,"A Harnoune, M Rhanoui, M Mikram, S Yousfi, ...","BERT based clinical knowledge extraction for biomedical knowledge graph construction and analysis",2021,"Computer Methods and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666990021000410","https://scholar.google.com/scholar?cites=8866278482996205330&as_sdt=2005&sciodt=2007&hl=en",129,"2022-03-25 12:38:10","HTML","","","",,,,,2,2.00,0,5,1,"… models for named entity recognition and relation extraction. The generated biomedical … We choose to use BERT variants in this task because the learning process is much faster than …","https://www.sciencedirect.com/science/article/pii/S2666990021000410","https://scholar.google.com/scholar?q=related:EpetAk5ZC3sJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
4,"S Hofstätter, M Zlabinger, M Sertkan, ...","Fine-grained relevance annotations for multi-task document ranking and question answering",2020,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412878","https://scholar.google.com/scholar?cites=13493376859053619201&as_sdt=2005&sciodt=2007&hl=en",148,"2022-03-25 12:38:10","","10.1145/3340531.3412878","","",,,,,4,2.00,1,4,2,"… We extend the ranked retrieval annotations of the Deep Learning track of TREC 2019 with passage and word level graded relevance annotations for all relevant documents. We use our …","https://dl.acm.org/doi/pdf/10.1145/3340531.3412878","https://scholar.google.com/scholar?q=related:AfhdKMMaQrsJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
3,"W Jung, K Shim","T-rex: A topic-aware relation extraction model",2020,"Proceedings of the 29th ACM International Conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412133","https://scholar.google.com/scholar?cites=4967285396996976400&as_sdt=2005&sciodt=2007&hl=en",40,"2022-03-25 12:38:10","","10.1145/3340531.3412133","","",,,,,3,1.50,2,2,2,"… relation extraction results to find the relations in the document-level. By conducting experiments on the DocRED … We used the Adam [9] optimizer with a learning rate 10−5, β1 = 0.9, and …","https://dl.acm.org/doi/pdf/10.1145/3340531.3412133","https://scholar.google.com/scholar?q=related:EG_9McBX70QJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
3,"S Lee, S Seo, B Oh, KH Lee, D Shin, Y Lee","Cross-sentence n-ary relation extraction using entity link and discourse relation",2020,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412011","https://scholar.google.com/scholar?cites=6122916814690433624&as_sdt=2005&sciodt=2007&hl=en",41,"2022-03-25 12:38:10","","10.1145/3340531.3412011","","",,,,,3,1.50,1,6,2,"… relation extraction dataset, PubMed, and the document-level relation extraction dataset, DocRED, … We chose 0.001 as the learning rate, 8 as the batch size, and 50 as the number of …","https://dl.acm.org/doi/pdf/10.1145/3340531.3412011","https://scholar.google.com/scholar?q=related:WLrjAGf4-FQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
3,"Z Liu, Y Lin, M Sun","Sentence representation",2020,"Representation Learning for Natural Language …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-5573-2_4","https://scholar.google.com/scholar?cites=8096797769090649778&as_sdt=2005&sciodt=2007&hl=en",78,"2022-03-25 12:38:10","HTML","10.1007/978-981-15-5573-2_4","","",,,,,3,1.50,1,3,2,"… considered to be the latent relation PlaceOfBirth of this sentence. For the KG part, entity and … in DocRED can only be extracted from multiple sentences. This makes DocRED require …","https://link.springer.com/chapter/10.1007/978-981-15-5573-2_4","https://scholar.google.com/scholar?q=related:ss7SHKyaXXAJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
3,"Z Wu, R Koncel-Kedziorski, M Ostendorf, ...","Extracting summary knowledge graphs from long documents",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2009.09162","https://scholar.google.com/scholar?cites=6231780033240673459&as_sdt=2005&sciodt=2007&hl=en",121,"2022-03-25 12:38:10","","","","",,,,,3,1.50,1,4,2,"… We also develop strong baselines for this task based on graph learning and text … We evaluate relation salience based on such relation alignments, allowing for multiple relation types …","https://arxiv.org/pdf/2009.09162","https://scholar.google.com/scholar?q=related:s6yuP-y6e1YJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"J Li, K Xu, F Li, H Fei, Y Ren, D Ji","MRN: A Locally and Globally Mention-Based Reasoning Network for Document-Level Relation Extraction",2021,"Findings of the Association for …","aclanthology.org","https://aclanthology.org/2021.findings-acl.117.pdf","https://scholar.google.com/scholar?cites=2950093668546958197&as_sdt=2005&sciodt=2007&hl=en",7,"2022-03-25 12:38:10","PDF","","","",,,,,1,1.00,0,6,1,"… To compare the ASL and BCE loss, we compare their learning curves on DocRED and keep other settings of our model the same, as shown in Figure 10. With the comparisons of 80 …","https://aclanthology.org/2021.findings-acl.117.pdf","https://scholar.google.com/scholar?q=related:ddPer4_W8CgJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"Y Xiao, Z Zhang, Y Mao, C Yang, J Han","SAIS: Supervising and Augmenting Intermediate Steps for Document-Level Relation Extraction",2021,"arXiv preprint arXiv:2109.12093","arxiv.org","https://arxiv.org/abs/2109.12093","https://scholar.google.com/scholar?cites=9925306239272459596&as_sdt=2005&sciodt=2007&hl=en",19,"2022-03-25 12:38:10","","","","",,,,,1,1.00,0,5,1,"… the DocRED develop set. FER considers an evidence set unique to each relation for better interpretability. … Reinforcement learning for relation classification from noisy data. In AAAI. …","https://arxiv.org/pdf/2109.12093.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:TJ3NJnDFvYkJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
2,"D Dai, J Ren, S Zeng, B Chang, Z Sui","Coarse-to-fine entity representations for document-level relation extraction",2020,"arXiv preprint arXiv:2012.02507","arxiv.org","https://arxiv.org/abs/2012.02507","https://scholar.google.com/scholar?cites=17003902084650871578&as_sdt=2005&sciodt=2007&hl=en",29,"2022-03-25 12:38:10","","","","",,,,,2,1.00,0,5,2,"… of DocRED in Table 3. Firstly, to explore the effectiveness of fine-level representations, we … scheduling strategy for learning rate, which first linearly increases the learning rate from 0 to …","https://arxiv.org/pdf/2012.02507","https://scholar.google.com/scholar?q=related:Gqsj_9r--esJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"N Zhang, X Xu, L Tao, H Yu, H Ye, X Xie, ...","DeepKE: A Deep Learning Based Knowledge Extraction Toolkit for Knowledge Base Population",2022,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2201.03335","https://scholar.google.com/scholar?cites=11040807618383905247&as_sdt=2005&sciodt=2007&hl=en",61,"2022-03-25 12:38:10","","","","",,,,,1,1.00,0,7,1,"We present a new open-source and extensible knowledge extraction toolkit, called DeepKE (Deep learning based Knowledge Extraction), supporting standard fully supervised, low-…","https://arxiv.org/pdf/2201.03335","https://scholar.google.com/scholar?q=related:3wEzPwjUOJkJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"B Li, W Ye, C Huang, S Zhang","Multi-view Inference for Relation Extraction with Uncertain Knowledge",2021,"arXiv preprint arXiv:2104.13579","arxiv.org","https://arxiv.org/abs/2104.13579","https://scholar.google.com/scholar?cites=5641579496350011832&as_sdt=2005&sciodt=2007&hl=en",68,"2022-03-25 12:38:10","","","","",,,,,1,1.00,0,4,1,"… We experiment with the following values of hyper-parameters: 1) the learning rate lrBERT and … -level relation extraction results on the development set and the test set of DocRED. MIUK (…","https://arxiv.org/pdf/2104.13579","https://scholar.google.com/scholar?q=related:uNERXKnqSk4J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"Y Zhang, H Fei, P Li","ReadsRE: Retrieval-Augmented Distantly Supervised Relation Extraction",2021,"Proceedings of the 44th International ACM SIGIR …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3404835.3463103","https://scholar.google.com/scholar?cites=7402693993042612614&as_sdt=2005&sciodt=2007&hl=en",75,"2022-03-25 12:38:10","","10.1145/3404835.3463103","","",,,,,1,1.00,0,3,1,"… learning paradigm depends on the assumption that at least one sentence in the bag contains supporting evidence for inferring the target relation. … Our relation classifier uses retrieved …","https://dl.acm.org/doi/pdf/10.1145/3404835.3463103","https://scholar.google.com/scholar?q=related:hhE5LPemu2YJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
